SITE_ID,VISIT_NO,thermocline_depth,buoyancy_frequency
NLA12_OK-296,1.0,0.65,0.000995430716283
NLA12_OK-299,1.0,4.42276006394,0.0134213492984
NLA12_OK-299,2.0,5.27956543384,0.00997516346351
NLA12_OK-302,1.0,4.5,0.0116292077897
NLA12_OK-306,1.0,2.4,0.00106120554959
NLA12_OK-311,1.0,3.82054101686,0.0127861501224
NLA12_OK-R01,1.0,5.50280145814,0.00933446203011
NLA12_OK-R09,1.0,2.69380440851,0.0016682372544
NLA12_OR-101,1.0,0.25,0.00253142447647
NLA12_OR-102,1.0,0.75,0.000431074408028
NLA12_OR-103,1.0,0.75,0.000739015039605
NLA12_OR-103,2.0,1.46643608242,0.000472099221804
NLA12_OR-104,1.0,0.305,0.0145774582222
NLA12_OR-105,1.0,11.2694663687,0.00318880441944
NLA12_OR-106,1.0,0.75,0.00255561001172
NLA12_OR-107,1.0,,
NLA12_OR-109,1.0,8.45280932387,0.0033103504791
NLA12_OR-110,1.0,3.79235615847,0.00652072933801
NLA12_OR-111,1.0,0.3,0.000325424290872
NLA12_OR-112,1.0,2.31618777599,0.00165465310831
NLA12_OR-113,1.0,5.5197935462,0.00659548149766
NLA12_OR-121,1.0,4.32634073034,0.0100412662973
NLA12_OR-121,2.0,0.95253681215,0.00135959138409
NLA12_OR-123,1.0,1.46902148455,0.000648060473135
NLA12_OR-126,1.0,6.9618727812,0.00449240479765
NLA12_OR-128,1.0,12.6286390888,0.00254358058487
NLA12_OR-129,1.0,5.58485850669,0.00710469755932
NLA12_OR-131,1.0,0.315,0.00755404766246
NLA12_OR-133,1.0,1.71172260896,0.00200676623929
NLA12_OR-144,1.0,0.75,0.00147522554661
NLA12_OR-145,1.0,0.503371047833,0.0102344686656
NLA12_OR-154,1.0,5.56402581698,0.0012963125011
NLA12_OR-155,1.0,4.67998606262,0.0054257090513
NLA12_OR-158,1.0,0.75,0.0136595962385
NLA12_OR-160,1.0,0.75,0.00110387239093
NLA12_OR-163,1.0,0.75,0.00172742374961
NLA12_OR-167,1.0,3.20490014909,0.000496661468605
NLA12_OR-169,1.0,5.58729475019,0.00714613882565
NLA12_OR-173,1.0,3.42857142857,0.000131993789162
NLA12_PA-101,1.0,3.66943838552,0.0048409236793
NLA12_PA-101,2.0,7.75942211883,0.007633140516
NLA12_PA-102,1.0,3.38251838338,0.00722317899921
NLA12_PA-103,1.0,4.60669754711,0.00939100619486
NLA12_PA-105,1.0,3.42165670242,0.0135970377345
NLA12_PA-106,1.0,9.45011704488,0.00405452380259
NLA12_PA-107,1.0,2.14642241201,0.00179889687454
NLA12_PA-108,1.0,6.20629991934,0.0155532675624
NLA12_PA-108,2.0,6.45,0.00541333336759
NLA12_PA-109,1.0,,
NLA12_PA-110,1.0,0.749123515569,0.00157184568762
NLA12_PA-111,1.0,5.25,0.00839786876392
NLA12_PA-113,1.0,7.36859129693,0.00875295254214
NLA12_PA-114,1.0,4.94310431472,0.0101907692926
NLA12_PA-115,1.0,,
NLA12_PA-117,1.0,0.736842105263,0.000518368315093
NLA12_PA-118,1.0,3.71443395351,0.00126272313989
NLA12_PA-119,1.0,9.3811110689,0.00818685685096
NLA12_PA-R10,1.0,4.24515718839,0.00419119009399
NLA12_PA-R11,1.0,5.87974906708,0.00820466063271
NLA12_RI-102,1.0,0.25,2.56883045764
NLA12_RI-102,2.0,0.25,-0.000249794240152
NLA12_RI-103,1.0,2.90056422855,0.00887591664056
NLA12_RI-104,1.0,0.25,0.000236362745035
NLA12_RI-108,1.0,1.23172611501,0.0128075240431
NLA12_RI-110,1.0,1.24004705458,0.0199065422642
NLA12_RI-111,1.0,2.71896782129,0.00839986108684
NLA12_RI-111,2.0,2.74749466434,0.00892392383527
NLA12_RI-112,1.0,0.25,0.00990955438896
NLA12_RI-113,1.0,1.55,0.0216056227821
NLA12_SC-102,1.0,1.12661742593,0.0110521456156
NLA12_SC-103,1.0,5.60391728692,0.0054257090513
NLA12_SC-103,2.0,11.6563959205,0.00659575158554
NLA12_SC-104,1.0,1.2,0.0580755716428
NLA12_SC-104,2.0,0.25,0.00672833145699
NLA12_SC-105,1.0,1.70882656018,0.0153572964815
NLA12_SC-106,1.0,3.41326019683,0.00467433880225
NLA12_SC-108,1.0,1.75,0.0103368109007
NLA12_SC-112,1.0,,
NLA12_SC-112,2.0,2.4,0.00630694966841
NLA12_SC-118,1.0,1.46765539009,0.00412678637034
NLA12_SC-127,1.0,0.879199243888,0.000607587141468
NLA12_SD-101,1.0,19.6956707862,0.00100288189994
NLA12_SD-101,2.0,20.9674467328,0.00307500363038
NLA12_SD-102,1.0,4.45,0.000671166181945
NLA12_SD-103,1.0,0.5,-0.0
NLA12_SD-104,1.0,3.54095707207,0.0047468620012
NLA12_SD-105,1.0,3.4,0.000315788907855
NLA12_SD-106,1.0,5.99087072733,0.000436127930183
NLA12_SD-107,1.0,4.72048687384,0.00688056035485
NLA12_SD-108,1.0,0.5,-0.0
NLA12_SD-109,1.0,1.04176785505,0.00162181561701
NLA12_SD-110,1.0,6.5,0.000896306647308
NLA12_SD-111,1.0,0.5,-0.0
NLA12_SD-114,1.0,0.55,0.000587839818275
NLA12_SD-115,1.0,0.2,0.001453516901
NLA12_SD-115,2.0,0.26,-0.0
NLA12_SD-119,1.0,,
NLA12_SD-122,1.0,1.1,0.00104200381267
NLA12_SD-124,1.0,1.3,0.00123887495695
NLA12_SD-126,1.0,1.55,0.00469889391719
NLA12_SD-130,1.0,,
NLA12_SD-131,1.0,0.55,0.00179337866795
NLA12_SD-132,1.0,0.785726131689,0.000147166164276
NLA12_SD-133,1.0,0.5,0.000267491626144
NLA12_SD-134,1.0,1.5,0.000997328271865
NLA12_SD-137,1.0,0.5,0.00022951649594
NLA12_SD-138,1.0,4.4,0.00209036905611
NLA12_SD-140,1.0,0.5,-0.0
NLA12_SD-141,1.0,2.0,-0.0
NLA12_SD-143,1.0,1.67166159566,8.48512106647e-05
NLA12_SD-146,1.0,0.25,-0.0
NLA12_SD-147,1.0,1.6,0.000237336642455
NLA12_SD-150,1.0,,
NLA12_SD-154,1.0,1.03933220306,0.00128415067791
NLA12_SD-157,1.0,3.75,0.000131349400812
NLA12_SD-158,1.0,1.53207906212,0.00277498640427
NLA12_SD-162,1.0,0.5,0.00442030255584
NLA12_SD-165,1.0,2.35,0.00345290514007
NLA12_SD-166,1.0,0.5,0.000214523844843
NLA12_SD-168,1.0,4.1,0.0441488338057
NLA12_SD-170,1.0,0.75,0.000427016915035
NLA12_SD-172,1.0,0.5,1.99699833168e-05
NLA12_SD-182,1.0,1.91472007964,0.00322797107105
NLA12_SD-183,1.0,2.5,0.000264736916722
NLA12_SD-189,1.0,0.5,-0.0
NLA12_SD-198,1.0,0.55,-0.0
NLA12_SD-212,1.0,2.49339458722,0.000943546967447
NLA12_TN-101,1.0,1.20937227826,0.00916673484353
NLA12_TN-101,2.0,3.15,0.00223975101534
NLA12_TN-103,1.0,0.5,0.0019527951967
NLA12_TN-104,1.0,10.5098035303,0.00460057212572
NLA12_TN-106,1.0,1.40086501002,0.000778129511206
NLA12_TN-108,1.0,2.33499187628,0.0134257770258
NLA12_TN-108,2.0,0.5,0.00109076267779
NLA12_TN-113,1.0,3.2504383985,0.0107896328899
NLA12_TN-114,1.0,1.05,0.0865567328294
NLA12_TN-114,2.0,0.25,0.000698649730823
NLA12_TN-119,1.0,4.2456351734,0.00799254698809
NLA12_TN-122,1.0,2.05,0.00208016108437
NLA12_TN-R01,1.0,13.5724640068,0.00939100619486
NLA12_TX-101,1.0,0.25,0.0186434351052
NLA12_TX-101,2.0,0.25,0.000523935651011
NLA12_TX-103,1.0,4.98140050311,0.00104234875699
NLA12_TX-104,1.0,0.15,-0.0
NLA12_TX-105,1.0,4.27297343453,0.00459003616321
NLA12_TX-107,1.0,2.45,0.00130218586061
NLA12_TX-109,1.0,1.33286758221,0.00121347824252
NLA12_TX-110,1.0,2.6910579304,0.00555940342743
NLA12_TX-111,1.0,4.15,0.00181672534147
NLA12_TX-112,1.0,1.49844451441,0.00056567816768
NLA12_TX-113,1.0,3.98632478403,0.00152761076784
NLA12_TX-114,1.0,2.5,0.000296897015991
NLA12_TX-116,1.0,2.5,0.00121715333449
NLA12_TX-117,1.0,2.75,0.00499497552768
NLA12_TX-117,2.0,1.25,0.0017236746821
NLA12_TX-118,1.0,0.25,0.000602434788529
NLA12_TX-121,1.0,9.25,0.00451869573723
NLA12_TX-124,1.0,0.5,0.00174266303776
NLA12_TX-128,1.0,6.32880360444,0.0167464104575
NLA12_TX-129,1.0,2.65,0.000867045595556
NLA12_TX-135,1.0,0.75,0.00540698993956
NLA12_TX-136,1.0,0.65,0.00281063617619
NLA12_TX-137,1.0,7.71652092382,0.0118289576637
NLA12_TX-141,1.0,4.25841342388,0.0128727242613
NLA12_TX-144,1.0,4.15,0.0043044157188
NLA12_TX-148,1.0,1.75,0.00859298288133
NLA12_TX-152,1.0,0.6,0.00577211290743
NLA12_TX-157,1.0,0.25,0.017089105882
NLA12_TX-158,1.0,0.25,-0.0
NLA12_TX-159,1.0,1.48044727428,0.00279281542585
NLA12_TX-160,1.0,0.619794664301,0.00289928946123
NLA12_TX-161,1.0,0.65,0.00176800275829
NLA12_TX-165,1.0,9.3707839133,0.00460057212572
NLA12_TX-169,1.0,1.4,0.000298629214885
NLA12_TX-170,1.0,0.25,-0.0
NLA12_TX-176,1.0,0.25,0.0192661947992
NLA12_TX-182,1.0,3.45,0.00218615649992
NLA12_TX-187,1.0,1.35,0.0137655166922
NLA12_TX-190,1.0,1.16284696803,0.00384807527162
NLA12_TX-195,1.0,0.25,0.00179701187783
NLA12_TX-196,1.0,2.2,0.00066643743935
NLA12_TX-199,1.0,0.25,-0.000289029702435
NLA12_TX-201,1.0,1.05,0.00285502675157
NLA12_TX-202,1.0,2.15,0.00275678609005
NLA12_TX-205,1.0,0.75,0.0968169869652
NLA12_TX-218,1.0,0.5,0.000684220770805
NLA12_TX-232,1.0,4.52143510177,0.016700824094
NLA12_TX-234,1.0,3.5,0.000726510305883
NLA12_TX-235,1.0,0.749760553806,0.000493896512158
NLA12_TX-R02,1.0,11.4558183154,0.0076504256876
NLA12_TX-R08,1.0,2.45945945946,0.000539559768564
NLA12_TX-R09,1.0,5.45137474659,0.00122046900817
NLA12_UT-101,1.0,1.25,4.74067166731e-05
NLA12_UT-101,2.0,0.747674128592,0.000704272947008
NLA12_UT-102,1.0,19.7233087495,0.000647966256956
NLA12_UT-103,1.0,6.48283426059,0.00124330922951
NLA12_UT-104,1.0,5.18542990484,0.00184319503643
NLA12_UT-105,1.0,8.54978036208,0.00172171717865
NLA12_UT-108,1.0,0.5,7.78002457636e-05
NLA12_UT-109,1.0,2.25,0.0020625038398
NLA12_UT-110,1.0,1.20367115914,0.00362481267528
NLA12_UT-110,2.0,1.85771207507,0.00128953728266
NLA12_UT-112,1.0,1.2,0.000444267634033
NLA12_UT-118,1.0,3.36943655743,0.000817008167331
NLA12_UT-122,1.0,5.59270106127,0.00254329804426
NLA12_UT-125,1.0,5.4,0.000603969619538
NLA12_UT-126,1.0,2.19787088429,0.00197990840217
NLA12_UT-128,1.0,0.75,0.00196984185529
NLA12_UT-137,1.0,0.25,0.00135886160613
NLA12_UT-141,1.0,0.79838545446,0.00459228053492
NLA12_UT-147,1.0,0.806210161839,0.00227277873679
NLA12_UT-148,1.0,0.25,0.00835870564083
NLA12_UT-159,1.0,0.871741655848,0.000966351391261
NLA12_UT-160,1.0,1.99400600706,0.000179885464355
NLA12_UT-165,1.0,0.65,-0.0
NLA12_UT-167,1.0,0.25,0.00128107455077
NLA12_UT-169,1.0,2.5706773411,0.00687643880178
NLA12_UT-173,1.0,0.5,0.00156152368758
NLA12_UT-186,1.0,0.5,0.00210506193685
NLA12_UT-196,1.0,3.55,0.00183135305363
NLA12_UT-203,1.0,5.57229297881,0.00469933407583
NLA12_UT-210,1.0,,0.00834794924881
NLA12_UT-218,1.0,5.59333932195,0.00390721130234
NLA12_UT-222,1.0,0.25,0.00307617093487
NLA12_UT-229,1.0,3.59033049259,0.000431480901848
NLA12_UT-260,1.0,3.4,0.00181968259166
NLA12_UT-264,1.0,5.48260677563,0.00119553278325
NLA12_UT-290,1.0,1.15,0.000533088636152
NLA12_UT-294,1.0,4.54142169307,0.00203012742715
NLA12_UT-324,1.0,3.73248039699,0.00255359320969
NLA12_UT-325,1.0,6.57733237884,0.00819778162674
NLA12_UT-343,1.0,4.2,0.000306316090662
NLA12_UT-359,1.0,0.25,0.00168822750203
NLA12_UT-374,1.0,4.66482291105,0.000382340051086
NLA12_UT-392,1.0,1.9894531399,0.000245217778815
NLA12_UT-397,1.0,0.75,-1.81186270298e-05
NLA12_UT-400,1.0,7.70891876153,0.00330063717215
NLA12_UT-409,1.0,0.55,0.00178315121668
NLA12_UT-412,1.0,5.1,0.000543474443443
NLA12_UT-424,1.0,0.7,0.000100568163083
NLA12_VA-101,1.0,1.125,0.0060590711408
NLA12_VA-101,2.0,0.25,0.00740678548485
NLA12_VA-102,1.0,2.73307786983,0.0154063463736
NLA12_VA-103,1.0,3.07855020993,0.0157773452948
NLA12_VA-104,1.0,4.45,0.0111987868007
NLA12_VA-105,1.0,1.59976184353,0.0150576964206
NLA12_VA-106,1.0,1.4,0.00915276220926
NLA12_VA-108,1.0,2.5,0.0068215928298
NLA12_VA-109,1.0,0.65,0.000807215726052
NLA12_VA-109,2.0,0.25,0.00228765554044
NLA12_VA-110,1.0,2.74139144495,0.0138861097363
NLA12_VA-111,1.0,1.64709894034,0.0165537451263
NLA12_VA-112,1.0,1.2,0.00777899507939
NLA12_VA-114,1.0,2.90562106856,0.00829178922241
NLA12_VA-116,1.0,2.5140171819,0.00759375301967
NLA12_VA-118,1.0,0.25,0.0252164941757
NLA12_VA-119,1.0,1.5,0.00985754147801
NLA12_VA-121,1.0,3.5,0.0014408439279
NLA12_VA-123,1.0,0.75,0.00220184667924
NLA12_VA-125,1.0,34.25,0.00893937754677
NLA12_VA-126,1.0,2.98840947858,0.00681621085384
NLA12_VA-127,1.0,1.6,0.00422933877957
NLA12_VA-130,1.0,2.59775507125,0.0143130890809
NLA12_VA-R01,1.0,3.65370589128,0.00852815263849
NLA12_VA-R05,1.0,5.23722810562,0.0107602387847
NLA12_VA-R06,1.0,6.19273955062,0.0103171972463
NLA12_VA-R14,1.0,3.88229657781,0.0136657391926
NLA12_VA-R17,1.0,4.92936799757,0.00820837693498
NLA12_VA-R18,1.0,1.6,0.00570142341931
NLA12_VT-101,1.0,3.50407535977,0.00664095166532
NLA12_VT-101,2.0,4.69919105316,0.0113423607042
NLA12_VT-102,1.0,4.61292852852,0.00849920266106
NLA12_VT-103,1.0,16.1910097534,0.00366134853454
NLA12_VT-104,1.0,3.83738706792,0.0116297260509
NLA12_VT-106,1.0,1.80505301768,0.0114262758876
NLA12_VT-109,1.0,0.35,0.00789781923753
NLA12_VT-110,1.0,3.69068873209,0.010358018356
NLA12_VT-112,1.0,2.5,0.00790042114113
NLA12_VT-112,2.0,3.3,0.00638259124313
NLA12_VT-114,1.0,7.67206034093,0.00650504395905
NLA12_VT-115,1.0,2.52405475804,0.00800987234919
NLA12_VT-R01,1.0,0.55,0.00131383247314
NLA12_VT-R02,1.0,4.65372975021,0.0113848391612
NLA12_WA-101,1.0,0.7,0.00072106378031
NLA12_WA-101,2.0,0.25,-0.0
NLA12_WA-102,1.0,0.3,0.00378091289479
NLA12_WA-103,1.0,9.29309492138,0.00586188640229
NLA12_WA-104,1.0,0.5,-0.0
NLA12_WA-106,1.0,2.65461792678,0.00452374265163
NLA12_WA-107,1.0,3.5133515334,0.00546579755297
NLA12_WA-108,1.0,2.76917873628,0.0101765477428
NLA12_WA-109,1.0,,
NLA12_WA-110,1.0,6.25,0.0045580010048
NLA12_WA-111,1.0,10.5489913678,0.0065198150229
NLA12_WA-112,1.0,2.45754655164,0.00937160030403
NLA12_WA-114,1.0,2.07161288607,0.000589493760067
NLA12_WA-115,1.0,6.66197738215,0.00372287132039
NLA12_WA-116,1.0,9.16459373281,0.00580952927985
NLA12_WA-118,1.0,0.5,0.00337354956486
NLA12_WA-120,1.0,6.39603055577,0.00561554347021
NLA12_WA-121,1.0,5.75459328174,0.00407572723911
NLA12_WA-124,1.0,7.17061762482,0.00548801605117
NLA12_WA-125,1.0,0.5,0.000671776715177
NLA12_WA-126,1.0,2.2265383399,0.0069275692717
NLA12_WA-129,1.0,0.55,0.00593237734996
NLA12_WA-131,1.0,4.55202041469,0.0135125489306
NLA12_WA-133,1.0,1.16666666667,0.000462965413521
NLA12_WA-133,2.0,0.25,-0.0
NLA12_WA-138,1.0,4.62678137894,0.00562357502214
NLA12_WA-141,1.0,3.3,0.00249834771717
NLA12_WA-146,1.0,1.64479495067,0.00178165414139
NLA12_WA-147,1.0,5.08795428728,0.00580932464429
NLA12_WA-151,1.0,31.3843091993,0.000699453076909
NLA12_WA-154,1.0,0.25,0.000340012987123
NLA12_WA-157,1.0,0.45,-0.000141300982065
NLA12_WA-159,1.0,12.05,0.00403642718152
NLA12_WA-R08,1.0,8.45,0.00516736322589
NLA12_WA-R09,1.0,9.83087603298,0.00469048879938
NLA12_WA-R10,1.0,6.73281659809,0.00401815270604
NLA12_WA-R11,1.0,2.60436192469,0.00678264947382
NLA12_WI-101,1.0,6.49805087602,0.000732266715988
NLA12_WI-101,2.0,2.12377580586,0.00171538477803
NLA12_WI-102,1.0,7.47894801172,0.0109760274357
NLA12_WI-103,1.0,4.25947369736,0.0087807076355
NLA12_WI-104,1.0,5.94430805388,0.008924671377
NLA12_WI-106,1.0,3.22859816062,0.00689446591474
NLA12_WI-107,1.0,7.66266066981,0.0125272915549
NLA12_WI-108,1.0,6.68381324976,0.00465948090858
NLA12_WI-109,1.0,3.5,0.000405447667183
NLA12_WI-110,1.0,4.8832237838,0.0063591312495
NLA12_WI-111,1.0,5.2,0.00654229681532
NLA12_WI-112,1.0,0.5,0.00374652328852
NLA12_WI-112,2.0,0.25,0.000410622376697
NLA12_WI-113,1.0,3.28381654384,0.0101204186244
NLA12_WI-115,1.0,3.66568911781,0.00871442968693
NLA12_WI-117,1.0,3.43415415867,0.0118722067515
NLA12_WI-120,1.0,0.25,-0.0
NLA12_WI-122,1.0,,
NLA12_WI-127,1.0,0.55,0.0106082714315
NLA12_WI-128,1.0,2.35887214447,0.0114995755363
NLA12_WI-129,1.0,0.25,0.00215098977735
NLA12_WI-131,1.0,,0.0057024007583
NLA12_WI-132,1.0,0.25,-0.0
NLA12_WI-133,1.0,4.3825138667,0.00931615701625
NLA12_WI-134,1.0,1.15,-0.0
NLA12_WI-135,1.0,2.25,0.00277203261717
NLA12_WI-136,1.0,2.25,0.00225210849466
NLA12_WI-138,1.0,4.46552103334,0.00975065449892
NLA12_WI-140,1.0,0.25,-0.0
NLA12_WI-142,1.0,0.25,0.00085445707441
NLA12_WI-144,1.0,0.998390029559,0.000553145126559
NLA12_WI-147,1.0,1.46100674754,0.00784132308843
NLA12_WI-151,1.0,3.0827529419,0.011160245189
NLA12_WI-152,1.0,11.2222396782,0.00465866455421
NLA12_WI-153,1.0,0.25,0.00217866507209
NLA12_WI-154,1.0,1.04799940423,0.016347594766
NLA12_WI-155,1.0,1.15,0.0059827247423
NLA12_WI-157,1.0,4.5,0.00243268793802
NLA12_WI-161,1.0,1.26886017388,0.00360231385543
NLA12_WI-163,1.0,0.745871614649,0.00141238647964
NLA12_WI-166,1.0,0.3,0.00589478421388
NLA12_WI-168,1.0,6.59813588237,0.00550216966863
NLA12_WI-170,1.0,5.4,0.0053267321948
NLA12_WI-171,1.0,5.63017380535,0.00903196737382
NLA12_WI-172,1.0,0.75,0.00313823950393
NLA12_WI-173,1.0,1.25,0.000398149266055
NLA12_WI-174,1.0,5.89573735486,0.00131618010903
NLA12_WI-176,1.0,5.71487667867,0.00798137862221
NLA12_WI-179,1.0,1.5,0.000216548544518
NLA12_WI-181,1.0,5.145306538,0.0081613672921
NLA12_WI-183,1.0,11.5862453876,0.00312866315373
NLA12_WI-188,1.0,0.66576341,0.000777390187106
NLA12_WI-R06,1.0,4.44961829262,0.00520238488077
NLA12_WI-R08,1.0,0.986645636935,0.00208407530589
NLA12_WI-R11,1.0,0.75,0.000431074408028
NLA12_WI-R12,1.0,4.47802720943,0.00837273986096
NLA12_WI-R13,1.0,0.25,0.000235389887406
NLA12_WV-101,1.0,4.71205714622,0.00594957654691
NLA12_WV-101,2.0,4.57143871863,0.00146312905351
NLA12_WV-102,1.0,3.45139675524,0.00858214416881
NLA12_WV-105,1.0,0.25,0.00496270734261
NLA12_WV-106,1.0,6.50805289346,0.00768431270584
NLA12_WV-111,1.0,3.58287292171,0.0153860860196
NLA12_WV-112,1.0,0.730478657977,0.0115522160182
NLA12_WV-112,2.0,0.25,0.00963918759796
NLA12_WV-113,1.0,3.05,0.032049241816
NLA12_WV-115,1.0,3.25516032621,0.0045931216339
NLA12_WV-R01,1.0,4.2,0.0024265295073
NLA12_WY-101,1.0,,
NLA12_WY-101,2.0,0.575,0.014077898084
NLA12_WY-102,1.0,14.4684934918,0.00198560492885
NLA12_WY-103,1.0,,
NLA12_WY-104,1.0,,
NLA12_WY-105,1.0,,
NLA12_WY-107,1.0,,
NLA12_WY-115,1.0,5.32055402806,0.000871072369842
NLA12_WY-116,1.0,4.25634792467,0.00520279669289
NLA12_WY-117,1.0,,
NLA12_WY-120,1.0,,
NLA12_WY-124,1.0,,
NLA12_WY-124,2.0,,
NLA12_WY-125,1.0,6.95444676638,0.00214029028937
NLA12_WY-130,1.0,,
NLA12_WY-131,1.0,,
NLA12_WY-133,1.0,4.86732903541,0.00131195662589
NLA12_WY-135,1.0,,
NLA12_WY-137,1.0,0.5,0.000335247086383
NLA12_WY-147,1.0,16.3571778352,0.000400277711098
NLA12_WY-151,1.0,11.6082126402,0.001852567556
NLA12_WY-R01,1.0,6.74576358292,0.00274660905919
NLA12_WY-R02,1.0,9.99118274209,0.00238622740187
NLA12_WY-R04,1.0,2.8,0.00271248031621
NLA12_WY-R08,1.0,5.58323994711,0.00466440708042
